,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,X....,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
4878,325,4,0,7,1,13,9,6,6,7,7,338,1,0.63,0,27,6,10,20,25,20,20,5,1,5,6,7,7,6,7,6,6,2,30,School Psychology,3,Fordham University,1160.00,22170.00,3,2,4,New York,,,2,6,2,School Psychologist,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,NA,10,20,20,10,10,30,30,20,10,20,10,10,30,20,10,20,10,10,7,9,7,8,8,7,9,8,7,8,1,5,5,7,5,7,5,4,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,10,20,20,10,10,30,30,10,10,20,10,20,30,10,10,20,10,20,7,8,8,6,7,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4879,325,4,0,7,1,13,9,6,6,5,8,339,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,7,9,6,6,8,8,2,30,School Psychology,3,Fordham University,1160.00,22170.00,3,2,4,New York,,,2,6,2,School Psychologist,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,NA,10,20,20,10,10,30,30,20,10,20,10,10,30,20,10,20,10,10,7,9,7,8,8,7,9,8,7,8,1,7,7,7,8,7,5,7,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,10,20,20,10,10,30,30,10,10,20,10,20,30,10,10,20,10,20,7,8,8,6,7,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4880,325,4,0,7,1,13,9,6,6,3,9,340,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,6,8,10,5,7,5,2,30,School Psychology,3,Fordham University,1160.00,22170.00,3,2,4,New York,,,2,6,2,School Psychologist,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,NA,10,20,20,10,10,30,30,20,10,20,10,10,30,20,10,20,10,10,7,9,7,8,8,7,9,8,7,8,1,7,5,6,4,5,5,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,10,20,20,10,10,30,30,10,10,20,10,20,30,10,10,20,10,20,7,8,8,6,7,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4881,326,5,0,9,1,13,9,3,3,9,1,332,0,0.48,0,30,4,60,10,10,10,5,5,0,6,10,9,8,8,8,6,2,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,7,10,8,10,NA,9,8,9,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4882,326,5,0,9,1,13,9,3,3,8,2,333,0,-0.52,0,23,2,50,5,15,20,10,0,0,4,7,5,5,6,3,5,5,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,9,10,9,10,NA,7,9,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4883,326,5,0,9,1,13,9,3,3,6,3,334,0,-0.11,0,29,4,40,10,15,10,10,15,0,6,8,8,8,6,7,6,7,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,8,10,9,10,7,6,8,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4884,326,5,0,9,1,13,9,3,3,2,4,335,0,0.18,0,24,2,20,10,20,20,15,15,0,4,7,6,6,6,3,4,1,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,7,10,10,6,10,6,7,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4886,326,5,0,9,1,13,9,3,3,4,6,337,1,-0.09,0,28,2,17,17,17,17,16,16,1,7,10,9,7,7,7,6,6,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,8,10,9,10,9,7,8,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4887,326,5,0,9,1,13,9,3,3,5,7,338,1,0.48,0,27,6,10,20,25,20,20,5,1,5,8,8,8,8,8,7,7,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,7,10,9,8,NA,6,7,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4888,326,5,0,9,1,13,9,3,3,3,8,339,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,8,6,5,6,3,4,9,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,9,10,8,10,9,5,8,9,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,326,5,0,9,1,13,9,3,3,1,9,340,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,8,6,5,5,7,5,5,2,36,Instructional Media and Technology,9,Rutgers University,1188.00,11311.00,1,5,5,"Westchester, new York",,,2,6,4,Educator,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,NA,15,15,15,20,20,15,20,10,10,20,20,20,25,15,10,25,10,15,8,9,6,9,8,8,8,7,7,6,1,8,10,9,8,8,5,8,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,20,10,20,20,20,10,40,10,10,10,10,20,50,5,10,20,5,10,7,9,10,9,9,7,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4890,327,6,0,11,1,13,9,9,9,5,1,332,0,0.54,0,30,4,60,10,10,10,5,5,1,9,10,10,10,9,9,9,10,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,5,10,8,8,8,2,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4891,327,6,0,11,1,13,9,9,9,4,2,333,0,0.02,1,23,2,50,5,15,20,10,0,1,7,8,7,8,7,8,8,7,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,8,8,10,NA,10,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4892,327,6,0,11,1,13,9,9,9,2,3,334,0,-0.1,0,29,4,40,10,15,10,10,15,1,9,7,7,8,8,6,8,6,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,8,8,8,8,8,8,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4893,327,6,0,11,1,13,9,9,9,7,4,335,0,0.19,1,24,2,20,10,20,20,15,15,1,7,6,7,6,5,7,6,5,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,10,8,8,8,8,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4894,327,6,0,11,1,13,9,9,9,3,5,336,0,0.65,0,25,3,20,15,30,10,15,10,1,8,5,7,7,6,5,8,4,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,8,8,10,8,5,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4895,327,6,0,11,1,13,9,9,9,9,6,337,0,0.24,1,28,2,17,17,17,17,16,16,1,10,10,10,9,9,8,10,8,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,10,8,8,8,8,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4896,327,6,0,11,1,13,9,9,9,1,7,338,0,0.75,0,27,6,10,20,25,20,20,5,1,8,8,8,7,8,7,6,7,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,8,8,8,8,3,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4897,327,6,0,11,1,13,9,9,9,8,8,339,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,9,8,10,9,8,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,8,8,8,8,8,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4898,327,6,0,11,1,13,9,9,9,6,9,340,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5,6,9,7,4,6,5,2,29,SIPA / MIA,13,University of Arizona,1099.00,10356.00,2,2,7,USA/American,,,2,6,3,Consulting,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,NA,15,10,20,20,20,15,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,8,8,8,8,10,0,8,3,7,6,7,3,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,15,10,25,10,20,20,25,10,20,15,10,20,50,10,5,15,5,15,8,9,8,8,10,5,8,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4899,328,7,0,13,1,13,9,2,2,8,1,332,0,0.7,0,30,4,60,10,10,10,5,5,1,10,10,9,10,9,9,10,10,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,0,6,8,8,10,8,6,8,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4900,328,7,0,13,1,13,9,2,2,7,2,333,0,0.21,1,23,2,50,5,15,20,10,0,0,6,8,7,6,6,7,7,5,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,1,8,8,8,8,6,8,9,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4901,328,7,0,13,1,13,9,2,2,5,3,334,0,0.08,0,29,4,40,10,15,10,10,15,1,8,8,8,7,6,8,8,7,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,0,8,6,8,8,8,5,8,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4902,328,7,0,13,1,13,9,2,2,1,4,335,0,0.59,1,24,2,20,10,20,20,15,15,0,5,8,6,6,6,6,6,4,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,1,8,7,8,8,8,8,6,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4903,328,7,0,13,1,13,9,2,2,6,5,336,0,0.72,0,25,3,20,15,30,10,15,10,0,5,7,7,4,9,2,2,1,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,0,6,8,8,8,7,8,10,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4904,328,7,0,13,1,13,9,2,2,3,6,337,0,0.38,1,28,2,17,17,17,17,16,16,1,9,6,8,7,7,6,6,5,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,0,7,9,8,8,7,6,10,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
4905,328,7,0,13,1,13,9,2,2,4,7,338,0,0.65,0,27,6,10,20,25,20,20,5,1,8,8,8,8,7,7,7,5,2,30,English Education,9,Binghamton University,1214.00,9451.00,2,1,1,NYC,,,2,3,1,Teacher,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,NA,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,0,5,7,7,5,10,5,5,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,NA,NA,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
