"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
321,1,2,14,12,294,0,0.55,0,30,4,20,20,35,5,10,10,0,5,7,7,4,7,1,3,1,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,7,7,7,7,5,5,6,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,31,38
321,1,2,14,6,298,0,0.31,1,22,2,10,30,20,10,15,15,1,7,7,7,7,7,7,7,7,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,7,7,6,6,5,5,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,42,35
321,1,2,14,10,299,0,0.57,0,24,4,10,40,10,20,10,10,0,6,7,7,2,2,2,4,3,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,6,7,7,6,6,5,5,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,26,37
321,1,2,14,14,304,0,0.55,1,28,2,5,20,25,25,15,10,0,5,5,6,3,5,0,4,5,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,7,6,6,5,5,4,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,24,33
321,1,2,14,1,306,0,-0.08,0,22,4,16,20,19,16,18,11,0,6,6,8,6,6,4,6,6,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,8,7,7,5,6,6,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,36,37
321,1,2,14,13,300,0,0.66,1,35,2,15,20,25,15,15,10,0,9,8,10,9,8,9,7,9,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,7,7,5,5,5,4,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,53,33
321,1,2,14,7,305,0,0.47,0,29,4,10,47,16,12,3,12,1,7,6,7,6,6,5,6,6,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,8,7,6,5,5,5,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,37,35
321,1,2,14,8,303,0,0.51,1,33,2,20,25,25,10,15,5,0,4,6,8,6,8,5,6,7,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,5,7,7,6,6,6,6,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,37,37
321,1,2,14,5,302,0,0.3,1,21,2,50,5,20,10,5,10,0,7,6,0,0,0,0,5,5,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,6,6,7,8,7,7,6,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,13,41
321,1,2,14,9,301,0,0.63,1,34,2,20,20,20,20,10,10,1,6,6,7,7,9,6,7,6,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,6,7,8,7,5,5,7,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,41,38
321,1,2,14,4,296,0,0.16,1,28,2,15,20,35,15,5,10,1,8,7,8,9,9,7,8,8,2,29,8,2,3,3,"France  / New York",1,5,1,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,6,8,7,7,8,0,4,7,7,6,7,6,5,5,2,0,NA,NA,3,30,15,15,20,10,10,6,8,7,7,8,48,37
322,0,1,9,5,336,0,0.48,0,25,3,20,15,30,10,15,10,0,6,8,8,8,8,1,2,1,2,34,3,4,2,1,"Tokyo and Texas",2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,5,9,8,7,7,0,8,0,10,10,0,0,8,5,2,2,NA,NA,3,2,60,15,8,5,10,5,9,7,8,7,39,28
322,0,1,9,7,332,0,0.34,1,30,4,60,10,10,10,5,5,0,7,7,7,7,7,7,7,1,1,34,3,4,2,1,"Tokyo and Texas",2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,5,9,8,7,7,0,8,0,10,8,0,10,10,5,1,2,NA,NA,3,2,60,15,8,5,10,5,9,7,8,7,42,36
322,0,1,9,4,334,0,-0.17,1,29,4,40,10,15,10,10,15,0,6,7,6,6,6,6,6,7,2,34,3,4,2,1,"Tokyo and Texas",2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,5,9,8,7,7,0,8,0,10,10,0,10,10,5,2,2,NA,NA,3,2,60,15,8,5,10,5,9,7,8,7,37,38
322,0,1,9,6,333,0,0.47,0,23,2,50,5,15,20,10,0,0,6,6,7,7,5,4,7,5,2,34,3,4,2,1,"Tokyo and Texas",2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,5,9,8,7,7,1,10,0,10,10,0,8,10,5,2,2,NA,NA,3,2,60,15,8,5,10,5,9,7,8,7,35,38
322,0,1,9,2,337,1,0.57,0,28,2,17,17,17,17,16,16,1,9,9,9,7,7,6,8,7,2,34,3,4,2,1,"Tokyo and Texas",2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,5,9,8,7,7,1,8,0,10,10,0,8,9,5,2,2,NA,NA,3,2,60,15,8,5,10,5,9,7,8,7,47,36
323,0,1,9,1,332,1,0.33,1,30,4,60,10,10,10,5,5,1,8,10,9,7,8,8,8,7,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,1,6,7,8,8,6,6,6,7,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,50,41
323,0,1,9,7,334,0,-0.37,1,29,4,40,10,15,10,10,15,0,8,7,7,6,6,7,7,7,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,1,8,7,8,7,7,6,7,5,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,41,43
323,0,1,9,3,335,0,-0.06,0,24,2,20,10,20,20,15,15,1,8,8,8,6,8,5,8,6,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,0,0,0,0,0,0,0,2,2,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,43,0
323,0,1,9,6,338,0,0.51,0,27,6,10,20,25,20,20,5,0,6,6,7,6,6,5,6,6,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,0,6,7,7,6,6,6,6,5,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,36,38
323,0,1,9,5,337,0,-0.07,0,28,2,17,17,17,17,16,16,1,10,10,9,7,7,8,8,6,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,0,6,8,7,7,6,8,6,5,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,51,42
323,0,1,9,8,336,0,0.49,0,25,3,20,15,30,10,15,10,0,6,5,4,3,4,2,3,1,2,25,5,4,1,1,"Taiwan",2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,7,9,6,8,3,0,6,7,7,6,6,6,6,5,2,2,7,3,3,20,20,20,20,10,10,7,9,7,7,2,24,38
324,0,1,9,5,337,0,0.15,1,28,2,17,17,17,17,16,16,0,6,6,7,7,6,5,5,5,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,1,7,9,7,6,1,3,6,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,37,31
324,0,1,9,1,332,1,0.04,0,30,4,60,10,10,10,5,5,1,10,10,9,10,10,10,10,10,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,1,10,10,6,5,1,3,5,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,59,33
324,0,1,9,7,334,0,-0.26,0,29,4,40,10,15,10,10,15,0,6,8,6,6,6,6,6,7,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,2,6,8,9,5,2,7,3,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,38,32
324,0,1,9,8,336,1,0.33,0,25,3,20,15,30,10,15,10,1,7,7,6,8,6,8,7,3,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,3,7,8,9,6,2,2,8,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,42,35
324,0,1,9,3,335,1,-0.12,1,24,2,20,10,20,20,15,15,1,6,7,7,7,0,7,7,5,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,1,7,10,6,10,1,1,6,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,34,35
324,0,1,9,9,333,0,-0.25,1,23,2,50,5,15,20,10,0,0,7,8,7,7,6,6,8,7,2,23,3,2,8,3,"Erie, PA",1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,9,9,9,9,8,1,3,6,7,7,6,3,7,4,2,0,7,3,3,85,3,2,5,3,2,8,9,8,9,6,41,32
325,0,1,9,9,336,0,0.63,1,25,3,20,15,30,10,15,10,0,6,8,8,7,5,6,4,3,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,6,7,6,8,5,5,5,4,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,40,37
325,0,1,9,7,338,1,0.63,0,27,6,10,20,25,20,20,5,1,5,6,7,7,6,7,6,6,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,5,5,7,5,7,5,4,4,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,38,34
325,0,1,9,4,335,0,0.13,0,24,2,20,10,20,20,15,15,0,4,8,5,7,7,0,5,4,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,8,7,8,5,7,5,8,5,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,31,40
325,0,1,9,6,337,1,0.37,0,28,2,17,17,17,17,16,16,1,10,9,9,10,8,9,9,6,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,6,8,8,7,7,7,5,5,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,55,43
325,0,1,9,8,334,0,-0.18,0,29,4,40,10,15,10,10,15,0,7,8,8,8,7,7,8,8,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,7,6,7,8,6,5,6,5,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,45,39
325,0,1,9,2,332,0,0.37,0,30,4,60,10,10,10,5,5,0,5,10,9,10,8,8,7,5,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,5,7,8,7,7,5,5,5,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,50,39
325,0,1,9,1,333,0,-0.05,0,23,2,50,5,15,20,10,0,0,5,8,7,7,6,6,8,6,2,30,3,3,2,4,"New York",2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,6,10,20,20,10,10,30,7,9,7,8,8,1,7,7,7,7,5,5,7,5,2,2,6,1,1,10,20,20,10,10,30,7,8,8,6,7,39,38
326,0,1,9,6,334,0,-0.11,0,29,4,40,10,15,10,10,15,0,6,8,8,8,6,7,6,7,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,8,10,9,10,7,6,8,8,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,43,50
326,0,1,9,4,337,1,-0.09,0,28,2,17,17,17,17,16,16,1,7,10,9,7,7,7,6,6,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,8,10,9,10,9,7,8,8,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,47,53
326,0,1,9,5,338,1,0.48,0,27,6,10,20,25,20,20,5,1,5,8,8,8,8,8,7,7,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,7,10,9,8,0,6,7,7,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,45,40
326,0,1,9,8,333,0,-0.52,0,23,2,50,5,15,20,10,0,0,4,7,5,5,6,3,5,5,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,9,10,9,10,0,7,9,6,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,30,45
326,0,1,9,2,335,0,0.18,0,24,2,20,10,20,20,15,15,0,4,7,6,6,6,3,4,1,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,7,10,10,6,10,6,7,6,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,32,49
326,0,1,9,9,332,0,0.48,0,30,4,60,10,10,10,5,5,0,6,10,9,8,8,8,6,2,2,36,9,1,5,5,"Westchester, new York",2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,8,9,6,9,8,1,7,10,8,10,0,9,8,9,2,5,7,1,3,20,10,20,20,20,10,7,9,10,9,9,49,44
327,0,1,9,2,334,0,-0.1,0,29,4,40,10,15,10,10,15,1,9,7,7,8,8,6,8,6,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,8,8,8,8,8,8,5,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,45,48
327,0,1,9,9,337,0,0.24,1,28,2,17,17,17,17,16,16,1,10,10,10,9,9,8,10,8,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,10,8,8,8,8,8,3,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,56,50
327,0,1,9,4,333,0,0.02,1,23,2,50,5,15,20,10,0,1,7,8,7,8,7,8,8,7,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,8,8,10,0,10,10,1,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,45,44
327,0,1,9,3,336,0,0.65,0,25,3,20,15,30,10,15,10,1,8,5,7,7,6,5,8,4,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,8,8,10,8,5,10,1,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,38,47
327,0,1,9,1,338,0,0.75,0,27,6,10,20,25,20,20,5,1,8,8,8,7,8,7,6,7,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,8,8,8,8,3,8,3,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,46,43
327,0,1,9,5,332,0,0.54,0,30,4,60,10,10,10,5,5,1,9,10,10,10,9,9,9,10,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,5,10,8,8,8,2,8,1,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,57,41
327,0,1,9,7,335,0,0.19,1,24,2,20,10,20,20,15,15,1,7,6,7,6,5,7,6,5,2,29,13,2,2,7,"USA/American",2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,7,7,9,8,10,0,8,10,8,8,8,8,6,1,2,0,5,3,1,15,10,25,10,20,20,8,9,8,8,10,38,50
328,0,1,9,1,335,0,0.59,1,24,2,20,10,20,20,15,15,0,5,8,6,6,6,6,6,4,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,1,8,7,8,8,8,8,6,7,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,37,47
328,0,1,9,3,337,0,0.38,1,28,2,17,17,17,17,16,16,1,9,6,8,7,7,6,6,5,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,0,7,9,8,8,7,6,10,7,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,43,45
328,0,1,9,8,332,0,0.7,0,30,4,60,10,10,10,5,5,1,10,10,9,10,9,9,10,10,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,0,6,8,8,10,8,6,8,4,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,57,46
328,0,1,9,7,333,0,0.21,1,23,2,50,5,15,20,10,0,0,6,8,7,6,6,7,7,5,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,1,8,8,8,8,6,8,9,7,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,40,46
328,0,1,9,5,334,0,0.08,0,29,4,40,10,15,10,10,15,1,8,8,8,7,6,8,8,7,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,0,8,6,8,8,8,5,8,5,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,45,43
328,0,1,9,6,336,0,0.72,0,25,3,20,15,30,10,15,10,0,5,7,7,4,9,2,2,1,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,0,6,8,8,8,7,8,10,6,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,34,45
328,0,1,9,4,338,0,0.65,0,27,6,10,20,25,20,20,5,1,8,8,8,8,7,7,7,5,2,30,9,2,1,1,"NYC",2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,22,12,30,25,10,1,7,10,8,10,10,0,5,7,7,5,10,5,5,5,2,2,3,3,3,30,15,30,15,5,5,8,9,9,9,9,46,39
329,0,1,9,4,336,0,0.73,0,25,3,20,15,30,10,15,10,0,2,2,5,1,7,1,1,1,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,1,7,7,9,6,7,6,8,6,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,18,42
329,0,1,9,6,332,0,0.74,0,30,4,60,10,10,10,5,5,0,4,6,8,5,5,5,4,1,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,0,6,7,7,5,6,0,6,3,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,33,31
329,0,1,9,3,334,0,0.12,0,29,4,40,10,15,10,10,15,0,6,7,7,5,5,5,6,6,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,0,8,6,8,7,8,0,7,5,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,35,37
329,0,1,9,1,337,0,0.41,1,28,2,17,17,17,17,16,16,1,7,9,8,6,6,6,6,6,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,0,6,8,8,6,7,3,7,4,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,42,38
329,0,1,9,2,338,0,0.72,0,27,6,10,20,25,20,20,5,1,6,8,7,6,7,6,7,6,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,0,3,7,8,6,8,2,4,2,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,40,34
329,0,1,9,5,333,0,-0.08,1,23,2,50,5,15,20,10,0,0,4,6,6,5,6,3,5,6,2,29,9,2,1,1,"Great Neck, NY",6,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,4,15,22,22,16,15,10,8,9,5,8,8,0,7,6,8,7,8,0,7,3,2,1,7,1,3,10,22,22,16,16,14,8,9,8,4,8,30,36
330,0,1,9,1,336,0,0.07,0,25,3,20,15,30,10,15,10,0,6,3,7,6,9,1,4,1,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,0,4,9,8,4,7,4,5,8,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,32,36
330,0,1,9,5,335,0,0.31,0,24,2,20,10,20,20,15,15,1,8,8,8,8,6,8,7,5,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,0,6,7,9,6,8,6,6,9,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,46,42
330,0,1,9,2,333,1,0.08,0,23,2,50,5,15,20,10,0,1,9,8,7,9,6,7,9,9,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,1,8,9,9,8,9,7,8.5,10,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,46,50
330,0,1,9,7,337,0,0.41,0,28,2,17,17,17,17,16,16,1,10,7,8,8,8,6,6,5,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,0,4,8,8,4,6,2,4,7,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,47,32
330,0,1,9,9,334,0,0.31,1,29,4,40,10,15,10,10,15,1,8,8,8,7,8,7,8,8,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,0,6,8,6,7,6,6,6,6,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,46,39
330,0,1,9,8,338,0,-0.35,0,27,6,10,20,25,20,20,5,1,7,7,8,7,9,6,7,5,2,22,5,4,3,3,"California (West Coast)",1,7,3,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,7,15,25,15,20,10,15,8,10,9,7,9,0,4,9,8,6,8,2,5,9,2,2,6,3,2,20,20,15,20,10,15,8,10,8,9,9,44,37
331,0,1,9,3,333,0,0.13,1,23,2,50,5,15,20,10,0,0,3,4,3,2,6,5,4,3,2,34,9,2,1,1,"New Jersey",1,6,3,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,4,15,15,10,25,10,25,7,9,9,7,4,1,10,8,5,7,5,4,7,7,2,2,NA,NA,3,15,15,10,25,10,25,7,9,7,9,4,23,39
331,0,1,9,9,338,0,0.43,0,27,6,10,20,25,20,20,5,1,6,5,7,5,7,6,6,5,2,34,9,2,1,1,"New Jersey",1,6,3,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,4,15,15,10,25,10,25,7,9,9,7,4,0,4,8,7,4,7,3,3,2,2,2,NA,NA,3,15,15,10,25,10,25,7,9,7,9,4,36,33
