"iid","gender","condtn","round","order","pid","match","pf_o_sha","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","field_cd","race","from","career_c","shar1_1","attr","sinc","intel","fun","amb","shar","like","prob","match_es","shar1_2","attr3_2","cult","outside"
285,"1","2",21,9,254,"0",10,3,5,5,3,5,2,3,3,"5","6","east","7",5,8,8,8,8,8,8,8,8,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,12,264,"0",20,2,5,6,2,6,7,3,4,"5","6","east","7",5,7,7,7,7,7,7,7,7,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,17,269,"0",10,6,9,8,6,10,5,7,10,"5","6","east","7",5,8,8,8,8,8,8,8,8,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,8,257,"0",10,5,7,7,7,7,8,5,2,"5","6","east","7",5,8,8,8,8,8,8,8,9,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,6,268,"0",5,6,8,8,5,8,6,7,5,"5","6","east","7",5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,13,271,"0",10,4,6,6,4,5,6,6,6,"5","6","east","7",5,6,6,6,6,6,6,6,6,5,10,9,9.42857142857143,9.33333333333333
285,"1","2",21,1,253,"1",20,6,8,8,6,7,6,7,7,"5","6","east","7",5,5,5,5,4,4,4,4.5,8,5,10,9,9.42857142857143,9.33333333333333
286,"1","2",21,3,271,"0",10,5,6,6,4,5,4,6,6,"2","2","Asia","2",20,8,0,8,7,0,0,6,5,3,25,5,6.57142857142857,8
286,"1","2",21,10,270,"0",18,5,6,6,4,6,5,6,4,"2","2","Asia","2",20,7,0,9,8,8,0,6,4,3,25,5,6.57142857142857,8
286,"1","2",21,18,266,"0",10,4,9,5,3,0,5,3,5,"2","2","Asia","2",20,7,0,8,0,0,9,5,4,3,25,5,6.57142857142857,8
286,"1","2",21,15,256,"0",10,4,6,7,6,5,5,5,5,"2","2","Asia","2",20,6,0,7,7,0,8,5,3,3,25,5,6.57142857142857,8
286,"1","2",21,4,262,"0",10,7,9,8,7,6,5,8,5,"2","2","Asia","2",20,7,0,9,7,0,0,4,3,3,25,5,6.57142857142857,8
286,"1","2",21,5,252,"0",0,4,9,3,2,4,1,2,4,"2","2","Asia","2",20,9,8,8,7,9,0,4,3,3,25,5,6.57142857142857,8
286,"1","2",21,16,260,"0",15,4,8,7,5,5,5,5,5,"2","2","Asia","2",20,7,0,8,0,0,8,5,3,3,25,5,6.57142857142857,8
286,"1","2",21,20,254,"0",10,5,5,7,3,5,3,3,5,"2","2","Asia","2",20,7,0,9,0,8,6,4,2,3,25,5,6.57142857142857,8
286,"1","2",21,13,258,"0",13,5,4,8,2,3,3,4,6,"2","2","Asia","2",20,8,0,8,0,0,8,5,3,3,25,5,6.57142857142857,8
286,"1","2",21,9,259,"0",12,6,8,8,4,8,3,6,5,"2","2","Asia","2",20,7,0,8,0,7,0,6,2,3,25,5,6.57142857142857,8
286,"1","2",21,17,268,"0",5,5,6,6,6,6,4,5,4,"2","2","Asia","2",20,10,0,8,0,0,0,4,4,3,25,5,6.57142857142857,8
286,"1","2",21,14,272,"0",0,3,2,8,7,6,5,4,5,"2","2","Asia","2",20,9,8,9,8,9,0,7,5,3,25,5,6.57142857142857,8
286,"1","2",21,11,261,"0",10,4,5,6,5,5,3,4,5,"2","2","Asia","2",20,6,0,8,0,0,9,7,5,3,25,5,6.57142857142857,8
286,"1","2",21,21,255,"0",16.6666666666667,5,6,7,5,7,5,5,5,"2","2","Asia","2",20,7,0,7,0,8,7,4,4,3,25,5,6.57142857142857,8
286,"1","2",21,2,264,"0",20,4,7,7,7,5,5,5,5,"2","2","Asia","2",20,8,0,8,0,0,0,5,3,3,25,5,6.57142857142857,8
286,"1","2",21,6,265,"0",10,6,8,8,4,8,6,8,2,"2","2","Asia","2",20,7,6,9,0,0,4,4,3,3,25,5,6.57142857142857,8
287,"1","2",21,20,257,"0",10,3,4,6,3,7,3,3,1,"13","4","Asia","6",8,8,6,7,6,6,6,7,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,9,267,"0",15,3,7,7,4,6,5,5,3,"13","4","Asia","6",8,9,9,9,9,6,10,9,8,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,11,270,"0",18,4,6,5,5,6,4,5,4,"13","4","Asia","6",8,7,7,7,7,5,6,6,5,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,16,256,"0",10,7,4,5,3,5,4,3,2,"13","4","Asia","6",8,6,7,6,6,5,5,6,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,17,260,"0",15,5,6,6,7,10,5,6,4,"13","4","Asia","6",8,7,8,8,6,6,6,7,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,8,269,"0",10,6,8,8,8,9,2,5,6,"13","4","Asia","6",8,8,8,8,8,8,7,8,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,3,264,"0",20,2,3,6,4,6,5,3,3,"13","4","Asia","6",8,8,8,8,8,7,10,9,8,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,21,254,"0",10,5,6,6,3,3,3,3,3,"13","4","Asia","6",8,8,8,7,8,7,9,8,8,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,18,268,"0",5,5,5,6,4,7,6,4,5,"13","4","Asia","6",8,9,9,9,9,7,9,9,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,12,261,"0",10,6,4,6,5,6,4,3,4,"13","4","Asia","6",8,4,6,5,4,5,7,4,5,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,5,262,"0",10,6,7,8,6,9,4,6,3,"13","4","Asia","6",8,6,8,6,6,5,6,6,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,15,272,"0",0,2,2,6,5,4,4,3,4,"13","4","Asia","6",8,10,7,9,8,7,6,8,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,7,265,"0",10,6,8,9,5,6,3,9,2,"13","4","Asia","6",8,5,9,7,5,5,6,6,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,4,271,"0",10,4,4,4,4,4,4,3,4,"13","4","Asia","6",8,9,6,8,9,6,7,8.5,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,6,252,"0",0,1,2,3,1,5,8,1,5,"13","4","Asia","6",8,7,7,7,7,6,0,6,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,1,255,"0",16.6666666666667,5,5,5,5,5,5,5,5,"13","4","Asia","6",8,7,7,5,5,6,9,7,6,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,2,263,"0",10,0,0,0,0,0,0,3,4,"13","4","Asia","6",8,4,8,8,8,6,0,6,7,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,10,259,"0",12,6,6,7,4,8,2,5,4,"13","4","Asia","6",8,7,6,6,6,6,4,5,5,9,25,8,7.57142857142857,6.66666666666667
287,"1","2",21,13,253,"0",20,5,5,6,5,5,6,5,5,"13","4","Asia","6",8,4,7,6,4,4,0,4,5,9,25,8,7.57142857142857,6.66666666666667
288,"1","2",21,3,263,"1",10,5,10,9,7,7,7,8,1,"3","2","east","2",10,6,5,7,7,6,7,7,4,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,21,257,"0",10,4,5,6,6,7,5,4,2,"3","2","east","2",10,4,5,6,5,6,5,5,2,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,8,265,"0",10,6,7,7,6,7,7,7,2,"3","2","east","2",10,3,6,5,3,5,3,3,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,7,252,"0",0,1,6,5,1,6,4,1,5,"3","2","east","2",10,4,6,5,8,5,5,5,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,20,266,"1",10,6,8,8,7,5,0,8,5,"3","2","east","2",10,7,6,7,6,5,5,6,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,1,254,"0",10,5,9,8,6,8,2,3,5,"3","2","east","2",10,5,5,7,5,5,5,5,5,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,2,255,"0",16.6666666666667,6,6,6,6,6,6,6,6,"3","2","east","2",10,5,7,3,4,5,5,5,5,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,13,261,"0",10,7,6,7,8,7,6,7,5,"3","2","east","2",10,4,6,6,5,6,5,5,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,12,270,"0",18,6,7,7,6,5,6,6,5,"3","2","east","2",10,4,6,5,6,5,3,5,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,9,269,"1",10,7,9,8,7,8,6,8,6,"3","2","east","2",10,6,7,7,6,5,5,6,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,6,262,"0",10,9,8,7,8,6,6,7,2,"3","2","east","2",10,4,7,7,6,5,5,6,4,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,10,267,"0",15,5,5,6,6,7,4,5,6,"3","2","east","2",10,3,6,3,3,3,3,4,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,4,264,"0",20,8,7,7,7,7,6,7,6,"3","2","east","2",10,3,4,5,3,3,5,4,3,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,14,253,"0",20,5,5,6,5,6,8,6,6,"3","2","east","2",10,3,6,6,4,4,5,4,2,1,0,5,4.85714285714286,5.33333333333333
288,"1","2",21,17,256,"0",10,6,7,7,6,5,5,6,6,"3","2","east","2",10,6,6,6,6,5,5,6,3,1,0,5,4.85714285714286,5.33333333333333
289,"1","2",21,1,257,"0",10,5,7,7,9,9,3,5,3,"8","4","west","7",20,7,8,6,6,6,5,7,5,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,4,263,"1",10,6,10,9,10,8,5,10,6,"8","4","west","7",20,7,9,8,8,5,7,8,6,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,11,267,"0",15,5,5,5,6,6,5,5,6,"8","4","west","7",20,7,6,5,5,6,3,5,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,3,255,"0",16.6666666666667,6,7,7,7,6,5,6,5,"8","4","west","7",20,7,4,7,4,7,3,4,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,2,254,"0",10,5,7,6,8,5,2,4,5,"8","4","west","7",20,5,9,8,7,6,5,8,5,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,20,268,"1",5,5,7,9,6,8,8,8,4,"8","4","west","7",20,10,9,8,6,5,8,8,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,5,264,"0",20,6,8,8,8,7,8,6,8,"8","4","west","7",20,8,8,5,5,6,7,7,4,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,12,259,"0",12,7,8,7,7,7,5,7,5,"8","4","west","7",20,4,3,7,5,5,5,5,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,7,262,"0",10,8,8,9,8,8,8,8,7,"8","4","west","7",20,6,9,9,7,6,8,8,7,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,6,271,"0",10,4,7,7,7,5,6,7,7,"8","4","west","7",20,5,5,4,3,2,1,2,1,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,13,270,"0",18,6,5,6,4,6,5,6,5,"8","4","west","7",20,5,5,7,5,5,5,5,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,21,266,"1",10,7,9,8,7,5,0,8,7,"8","4","west","7",20,8,9,8,8,3,6,8,7,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,9,265,"0",10,6,6,6,6,6,1,6,2,"8","4","west","7",20,3,4,5,3,3,2,3,1,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,19,260,"0",15,7,7,8,9,9,0,7,5,"8","4","west","7",20,5,3,4,2,5,2,4,2,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,16,258,"0",13,9,6,8,10,0,0,7,2,"8","4","west","7",20,7,6,7,2,7,2,6,3,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,10,269,"1",10,8,8,8,7,7,4,8,7,"8","4","west","7",20,9,9,10,9,8,9,9,6,2,10,3,6.42857142857143,4.66666666666667
289,"1","2",21,17,272,"0",0,6,6,7,6,5,4,6,7,"8","4","west","7",20,6,4,4,6,3,2,4,2,2,10,3,6.42857142857143,4.66666666666667
290,"1","2",21,12,263,"1",10,8,9,9,9,8,7,8,6,"10","2","Asia","2",15,5,7,8,7,7,8,7,5,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,5,256,"0",10,7,6,6,6,5,7,7,6,"10","2","Asia","2",15,7,8,8,7,6,8,7,5,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,11,255,"0",16.6666666666667,6,6,6,6,6,6,6,6,"10","2","Asia","2",15,3,6,6,4,4,5,4,4,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,15,262,"0",10,6,6,7,6,7,5,6,2,"10","2","Asia","2",15,3,5,6,5,6,3,3,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,8,266,"0",10,8,5,8,2,4,0,2,0,"10","2","Asia","2",15,4,7,7,7,7,8,6,4,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,14,271,"0",10,6,7,7,6,6,7,7,6,"10","2","Asia","2",15,3,5,6,6,5,4,4,4,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,7,268,"1",5,8,8,9,8,8,8,9,6,"10","2","Asia","2",15,9,8,8,8,7,7,8,7,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,20,259,"0",12,7,7,9,7,4,4,7,5,"10","2","Asia","2",15,3,3,8,5,7,8,3,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,13,264,"0",20,5,6,7,7,7,5,6,4,"10","2","Asia","2",15,3,5,7,5,7,4,3,2,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,2,253,"0",20,6,7,7,5,7,4,5,4,"10","2","Asia","2",15,2,5,6,5,5,4,4,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,21,270,"0",18,5,6,7,4,6,5,6,5,"10","2","Asia","2",15,4,6,8,5,5,6,3,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,18,269,"0",10,9,6,8,5,8,5,6,6,"10","2","Asia","2",15,7,6,7,6,5,5,6,4,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,9,257,"0",10,7,8,8,7,7,6,6,3,"10","2","Asia","2",15,6,7,7,7,6,6,5,4,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,3,258,"0",13,4,7,9,6,7,0,5,7,"10","2","Asia","2",15,7,7,7,6,6,4,6,5,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,19,267,"0",15,4,6,7,4,6,4,5,6,"10","2","Asia","2",15,4,5,5,5,3,3,3,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,1,261,"0",10,7,8,7,6,6,8,7,5,"10","2","Asia","2",15,5,7,8,6,7,3,4,3,2,15,5,4.85714285714286,7.33333333333333
290,"1","2",21,6,260,"0",15,7,9,10,6,8,5,8,5,"10","2","Asia","2",15,4,6,9,7,8,5,6,4,2,15,5,4.85714285714286,7.33333333333333
291,"1","2",21,16,253,"0",20,4,7,7,6,8,6,6,6,"10","4","east","4",18,5,9,8,7,6,6,7,7,5,15,7,6,6.33333333333333
291,"1","2",21,12,267,"0",15,4,7,7,6,7,7,5,6,"10","4","east","4",18,6,9,8,7,6,6,7,7,5,15,7,6,6.33333333333333
291,"1","2",21,13,259,"0",12,6,8,8,6,7,4,7,4,"10","4","east","4",18,6,7,7,6,6,6,6,5,5,15,7,6,6.33333333333333
291,"1","2",21,14,270,"0",18,4,5,8,5,7,5,5,5,"10","4","east","4",18,6,8,8,7,6,6,7,5,5,15,7,6,6.33333333333333
291,"1","2",21,11,269,"1",10,7,8,9,8,9,8,7,7,"10","4","east","4",18,6,8,8,6,6,7,7,7,5,15,7,6,6.33333333333333
291,"1","2",21,9,252,"1",0,1,7,9,2,9,2,2,8,"10","4","east","4",18,6,10,8,9,8,7,7,6,5,15,7,6,6.33333333333333
291,"1","2",21,2,257,"0",10,5,7,9,8,10,2,5,0,"10","4","east","4",18,6,7,6,6,6,6,6,5,5,15,7,6,6.33333333333333
291,"1","2",21,5,263,"0",10,4,10,10,8,10,2,8,4,"10","4","east","4",18,5,10,8,8,6,6,6,6,5,15,7,6,6.33333333333333
291,"1","2",21,19,256,"0",10,5,6,7,4,6,6,5,5,"10","4","east","4",18,5,8,8,7,6,6,6,7,5,15,7,6,6.33333333333333
291,"1","2",21,7,271,"0",10,4,7,6,6,5,6,6,6,"10","4","east","4",18,5,8,7,6,5,6,6,5,5,15,7,6,6.33333333333333
291,"1","2",21,18,272,"0",0,5,6,10,6,10,6,8,8,"10","4","east","4",18,7,8,7,6,7,7,7,6,5,15,7,6,6.33333333333333
291,"1","2",21,4,255,"0",16.6666666666667,7,7,7,7,7,6,7,5,"10","4","east","4",18,5,9,8,7,7,6,6,6,5,15,7,6,6.33333333333333
291,"1","2",21,8,262,"0",10,7,8,8,7,8,6,7,4,"10","4","east","4",18,5,10,9,7,6,6,5,7,5,15,7,6,6.33333333333333
291,"1","2",21,15,261,"1",10,4,8,8,7,8,6,7,5,"10","4","east","4",18,6,7,8,7,6,6,6,6,5,15,7,6,6.33333333333333
291,"1","2",21,10,265,"0",10,6,7,7,6,7,3,7,2,"10","4","east","4",18,4,9,9,6,6,6,5,5,5,15,7,6,6.33333333333333
292,"1","2",21,14,255,"0",16.6666666666667,6,7,7,6,6,6,7,6,"13","1","east","7",15,5,10,8,4,6,4,5,4,6,15,10,6.28571428571429,5
292,"1","2",21,10,268,"1",5,9,8,9,8,8,7,9,6,"13","1","east","7",15,8,10,7,7,7,6,7,5,6,15,10,6.28571428571429,5
292,"1","2",21,1,267,"0",15,5,5,6,7,7,7,5,6,"13","1","east","7",15,5,10,7,4,5,4,3,4,6,15,10,6.28571428571429,5
292,"1","2",21,15,263,"1",10,10,8,9,10,10,7,9,4,"13","1","east","7",15,6,10,10,8,7,6,7,7,6,15,10,6.28571428571429,5
292,"1","2",21,9,260,"0",15,8,8,8,8,9,0,8,6,"13","1","east","7",15,5,10,9,5,6,4,7,6,6,15,10,6.28571428571429,5
292,"1","2",21,18,262,"0",10,10,9,9,6,6,5,9,2,"13","1","east","7",15,10,10,10,4,5,4,5,5,6,15,10,6.28571428571429,5
292,"1","2",21,4,261,"0",10,6,6,6,8,8,4,6,7,"13","1","east","7",15,5,9,7,4,6,4,5,4,6,15,10,6.28571428571429,5
292,"1","2",21,11,266,"1",10,6,7,8,6,4,0,6,3,"13","1","east","7",15,7,10,8,5,7,4,7,8,6,15,10,6.28571428571429,5
292,"1","2",21,2,259,"0",12,7,7,8,6,8,4,6,4,"13","1","east","7",15,7,9,9,4,5,4,5,4,6,15,10,6.28571428571429,5
292,"1","2",21,7,272,"0",0,6,8,8,7,8,7,6,7,"13","1","east","7",15,6,10,6,9,7,7,7,8,6,15,10,6.28571428571429,5
292,"1","2",21,3,270,"0",18,7,7,7,6,6,6,6,5,"13","1","east","7",15,7,10,8,4,5,4,5,4,6,15,10,6.28571428571429,5
292,"1","2",21,19,252,"0",0,8,1,8,1,8,1,6,3,"13","1","east","7",15,6,10,6,6,6,5,7,7,6,15,10,6.28571428571429,5
292,"1","2",21,8,256,"0",10,7,7,7,7,6,5,7,7,"13","1","east","7",15,6,10,7,5,6,4,6,5,6,15,10,6.28571428571429,5
292,"1","2",21,6,258,"1",13,9,10,9,9,8,0,8,5,"13","1","east","7",15,7,9,8,9,6,7,9,7,6,15,10,6.28571428571429,5
292,"1","2",21,21,269,"0",10,8,7,7,9,7,2,5,5,"13","1","east","7",15,7,8,7,6,7,5,5,7,6,15,10,6.28571428571429,5
292,"1","2",21,16,264,"0",20,6,7,6,7,6,6,6,4,"13","1","east","7",15,6,10,10,7,7,4,7,7,6,15,10,6.28571428571429,5
292,"1","2",21,12,257,"0",10,7,7,7,7,6,6,7,5,"13","1","east","7",15,9,10,7,7,10,5,8,7,6,15,10,6.28571428571429,5
292,"1","2",21,17,271,"0",10,7,7,7,6,6,7,7,6,"13","1","east","7",15,7,10,7,7,7,6,7,7,6,15,10,6.28571428571429,5
293,"1","2",21,12,271,"1",10,6,7,6,7,7,6,6,6,"8","3","east","7",10,8,7,6,8,5,7,7,7,3,15,7,7.14285714285714,7
293,"1","2",21,20,261,"0",10,7,6,7,6,5,5,5,5,"8","3","east","7",10,5,6,7,6,5,5,5,5,3,15,7,7.14285714285714,7
293,"1","2",21,3,256,"0",10,5,6,7,4,7,5,5,4,"8","3","east","7",10,6,8,9,6,7,4,6,5,3,15,7,7.14285714285714,7
293,"1","2",21,19,270,"0",18,6,5,5,5,6,5,6,5,"8","3","east","7",10,6,7,6,5,5,5,5,4,3,15,7,7.14285714285714,7
293,"1","2",21,17,267,"0",15,4,7,6,5,6,5,5,6,"8","3","east","7",10,7,6,7,7,8,6,6,6,3,15,7,7.14285714285714,7
293,"1","2",21,5,268,"1",5,7,8,9,6,9,7,8,5,"8","3","east","7",10,9,8,9,6,6,7,8,7,3,15,7,7.14285714285714,7
293,"1","2",21,4,260,"0",15,7,7,8,8,9,4,7,5,"8","3","east","7",10,3,6,8,6,6,4,4,5,3,15,7,7.14285714285714,7
293,"1","2",21,14,252,"0",0,2,8,8,3,8,1,2,6,"8","3","east","7",10,8,8,7,8,7,8,8,8,3,15,7,7.14285714285714,7
293,"1","2",21,6,266,"0",10,4,5,4,5,6,0,2,5,"8","3","east","7",10,6,7,6,5,4,3,5,5,3,15,7,7.14285714285714,7
293,"1","2",21,11,264,"0",20,3,7,6,4,6,4,3,4,"8","3","east","7",10,5,6,7,6,6,3,5,5,3,15,7,7.14285714285714,7
293,"1","2",21,2,272,"0",0,6,6,6,6,6,6,6,8,"8","3","east","7",10,7,8,6,7,5,0,7,7,3,15,7,7.14285714285714,7
293,"1","2",21,21,253,"0",20,5,7,6,6,6,5,7,6,"8","3","east","7",10,4,6,7,6,5,8,6,6,3,15,7,7.14285714285714,7
293,"1","2",21,8,254,"0",10,4,4,5,5,6,5,3,3,"8","3","east","7",10,6,8,8,6,5,6,6,6,3,15,7,7.14285714285714,7
293,"1","2",21,18,259,"0",12,6,6,7,6,8,3,5,4,"8","3","east","7",10,5,5,6,4,6,4,4,4,3,15,7,7.14285714285714,7
293,"1","2",21,1,258,"0",13,6,7,9,3,6,4,7,6,"8","3","east","7",10,5,8,7,8,6,7,6,7,3,15,7,7.14285714285714,7
293,"1","2",21,7,257,"0",10,3,5,5,5,5,6,5,3,"8","3","east","7",10,7,7,6,6,5,5,6,7,3,15,7,7.14285714285714,7
293,"1","2",21,10,263,"0",10,9,9,9,4,10,3,7,4,"8","3","east","7",10,4,8,8,8,7,5,6,6,3,15,7,7.14285714285714,7
294,"0","2",14,8,320,"0",16,10,8,10,7,9,0,7,5,"9","4","east","2",10,4,5,7,5,7,9,6,2,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,11,311,"0",5,6,7,8,5,4,5,7,5,"9","4","east","2",10,6,6,6,5,8,2,6,1,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,12,321,"0",10,7,7,7,7,5,5,6,5,"9","4","east","2",10,5,7,7,4,7,1,3,1,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,6,308,"0",18,9,9,9,8,7,8,9,6,"9","4","east","2",10,4,9,9,6,8,6,9,6,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,5,312,"0",20,8,8,8,7,8,8,8,7,"9","4","east","2",10,6,8,7,7,7,7,8,4,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,9,309,"0",10,10,10,10,10,10,0,8,3,"9","4","east","2",10,7,9,8,9,7,7,7,3,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,4,318,"0",10,6,7,7,6,5,5,6,3,"9","4","east","2",10,3,8,8,5,7,5,7,2,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,2,310,"0",13,7,7,8,6,7,5,7,6,"9","4","east","2",10,5,6,5,5,5,3,4,2,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,1,315,"0",7.61923807619238,9,8,10,7,7,7,9,5,"9","4","east","2",10,6,8,8,6,6,6,7,6,1,10,7,6.57142857142857,8.33333333333333
294,"0","2",14,13,313,"0",22,6,5,6,7,8,8,6,7,"9","4","east","2",10,5,8,8,7,8,8,8,5,1,10,7,6.57142857142857,8.33333333333333
295,"0","2",14,14,315,"0",7.61923807619238,7,7,9,7,4,3,6,4,"9","2","west","2",20,7,7,8,6,0,0,7,7,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,13,314,"0",10,4,6,5,5,5,4,5,6,"9","2","west","2",20,6,8,9,5,5,0,6,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,2,316,"0",5,5,6,6,6,5,3,4,3,"9","2","west","2",20,5,7,8,9,9,0,6,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,1,310,"0",13,6,7,7,5,6,4,6,5,"9","2","west","2",20,6,9,10,5,5,0,6,7,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,7,320,"0",16,5,7,7,5,5,0,3,2,"9","2","west","2",20,5,9,8,5,0,0,7,5,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,5,308,"0",18,8,9,8,8,7,7,9,5,"9","2","west","2",20,4,10,9,6,6,0,7,4,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,4,312,"0",20,5,6,6,3,4,2,3,5,"9","2","west","2",20,5,7,7,7,7,7,6,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,9,319,"0",20,6,9,7,6,6,7,6,6,"9","2","west","2",20,4,8,0,5,0,0,5,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,8,309,"0",10,9,10,8,10,8,0,8,4,"9","2","west","2",20,6,8,0,9,0,0,6,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,6,317,"0",10,4,7,7,4,7,4,5,6,"9","2","west","2",20,8,6,0,9,0,0,8,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,11,321,"0",10,4,5,6,5,6,4,4,5,"9","2","west","2",20,7,7,0,5,0,0,6,6,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,3,318,"0",10,6,6,6,6,4,7,7,1,"9","2","west","2",20,5,9,8,8,8,8,8,5,2,15,7,6.57142857142857,8.33333333333333
295,"0","2",14,12,313,"0",22,5,7,8,7,0,9,7,7,"9","2","west","2",20,7,7,0,9,0,9,8,7,2,15,7,6.57142857142857,8.33333333333333
296,"0","2",14,9,316,"1",5,6,8,8,8,7,5,6,6,"9","2","east","2",10,9,8,8,9,8,8,8,8,4,10,8,8,8
296,"0","2",14,8,310,"0",13,6,8,8,7,6,6,5,5,"9","2","east","2",10,6,5,5,3,1,3,2,1,4,10,8,8,8
296,"0","2",14,12,308,"0",18,7,8,8,7,6,7,8,4,"9","2","east","2",10,5,5,6,3,3,4,3,1,4,10,8,8,8
296,"0","2",14,2,319,"1",20,6,9,7,6,6,8,8,7,"9","2","east","2",10,7,9,9,6,5,5,6,8,4,10,8,8,8
296,"0","2",14,4,321,"0",10,4,7,7,6,7,6,5,5,"9","2","east","2",10,8,7,8,9,9,7,8,8,4,10,8,8,8
296,"0","2",14,3,311,"0",5,5,5,7,5,8,6,7,7,"9","2","east","2",10,7,6,6,5,3,5,2,1,4,10,8,8,8
