"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total"
297,0,2,14,4,313,0,-0.15,1,27,2,19,13,18,18,10,22,1,6,7,6,7,7,6,7,8,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,5,7,7,7,7,7,7,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,39
297,0,2,14,10,312,0,0.14,1,23,2,25,5,30,15,5,20,0,7,5,5,6,3,2,5,6,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,5,5,5,5,9,6,5,7,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,28
297,0,2,14,12,317,0,0.45,1,30,2,50,0,20,20,0,10,0,8,4,6,4,6,4,5,5,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,8,8,7,7,9,8,7,7,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,32
297,0,2,14,7,310,1,0.57,1,25,2,24,15,20,20,8,13,1,9,8,7,8,7,6,8,7,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,7,8,9,7,8,7,7,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,45
297,0,2,14,11,308,1,0.38,0,27,4,17,19,18,17,11,18,1,8,9,8,8,6,7,9,4,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,5,10,8,7,8,8,6,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,46
297,0,2,14,9,318,0,0.02,0,29,6,40,30,10,8,2,10,1,7,7,6,6,7,5,8,1,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,3,8,8,7,9,9,6,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,38
297,0,2,14,5,314,0,0.5,0,32,6,20,10,30,20,10,10,1,5,5,6,6,6,5,7,5,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,5,7,7,6,8,6,7,6,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,33
297,0,2,14,6,315,0,0.34,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,6,8,8,6,3,4,6,4,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,3,5,7,5,9,5,4,5,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,35
297,0,2,14,8,316,1,0.19,1,25,2,25,20,15,25,10,5,1,7,6,6,7,7,5,6,5,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,7,7,7,8,9,7,7,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,38
297,0,2,14,3,321,0,0.28,1,29,2,30,15,15,20,10,10,0,6,7,7,7,7,6,6,5,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,4,7,7,7,8,5,6,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,40
297,0,2,14,1,319,1,-0.36,1,26,2,20,25,20,10,5,20,1,9,9,7,8,9,8,9,9,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,3,10,10,8,9,10,7,10,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,50
297,0,2,14,14,309,0,0.53,1,32,2,20,20,20,20,10,10,0,10,10,8,8,0,8,8,4,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,1,7,8,8,8,8,8,7,9,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,44
297,0,2,14,2,311,0,-0.06,0,29,4,50,20,10,10,5,5,1,7,8,5,6,5,8,7,6,2,21,9,2,9,8,"Texas",2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,8,10,9,8,9,0,5,9,9,7,9,8,5,8,0,9,2,3,3,30,30,15,15,15,15,8,10,9,8,9,39
298,0,2,14,8,314,0,0.34,0,32,6,20,10,30,20,10,10,0,4,5,5,4,4,4,4,4,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,6,8,8,6,8,6,6,6,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,26
298,0,2,14,4,319,0,-0.26,1,26,2,20,25,20,10,5,20,0,7,8,8,5,6,5,6,7,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,6,7,7,6,7,8,7,7,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,39
298,0,2,14,1,317,0,0.45,1,30,2,50,0,20,20,0,10,0,4,8,7,4,6,2,4,7,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,1,9,7,8,7,7,5,7,6,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,31
298,0,2,14,11,316,0,0.25,1,25,2,25,20,15,25,10,5,0,5,6,5,4,4,3,3,3,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,1,9,9,9,9,9,9,9,7,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,27
298,0,2,14,5,311,0,0,0,29,4,50,20,10,10,5,5,0,5,6,6,7,5,6,7,4,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,1,8,9,9,9,9,8,9,7,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,35
298,0,2,14,7,313,0,-0.02,1,27,2,19,13,18,18,10,22,0,4,6,7,5,7,5,7,7,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,1,8,8,8,8,8,8,8,7,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,34
298,0,2,14,14,308,0,0.31,0,27,4,17,19,18,17,11,18,1,9,8,9,8,7,7,9,5,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,6,8,8,6,8,6,6,6,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,48
298,0,2,14,13,312,0,0.24,1,23,2,25,5,30,15,5,20,0,5,7,7,5,5,4,5,6,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,1,8,9,9,9,9,7,8,7,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,33
298,0,2,14,9,315,0,0.47,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,8,7,9,8,3,5,7,5,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,9,8,8,8,8,8,8,8,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,40
298,0,2,14,12,318,0,-0.07,0,29,6,40,30,10,8,2,10,1,5,6,7,6,6,5,6,1,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,6,7,8,6,7,5,6,6,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,35
298,0,2,14,2,320,0,0.25,1,36,2,20,16,16,16,16,16,0,6,10,7,5,5,0,8,5,2,22,6,2,7,1,"Buffalo, NY",2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,1,10,30,20,10,15,15,7,10,9,10,10,0,6,7,7,6,7,5,6,6,0,3,7,3,3,15,25,25,5,5,25,7,9,10,9,10,33
299,0,2,14,9,311,0,-0.17,1,29,4,50,20,10,10,5,5,0,5,5,6,4,7,5,6,10,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,1,10,9,9,9,9,9,9,8,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,32
299,0,2,14,2,318,0,0.33,0,29,6,40,30,10,8,2,10,1,4,7,8,7,4,5,5,1,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,7,9,10,9,9,6,7,6,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,35
299,0,2,14,8,319,0,-0.15,0,26,2,20,25,20,10,5,20,1,7,9,8,10,9,9,8,8,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,7,8,8,8,8,8,8,7,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,52
299,0,2,14,10,321,0,0.57,0,29,2,30,15,15,20,10,10,0,6,7,7,6,6,5,5,5,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,6,7,7,2,2,2,4,3,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,37
299,0,2,14,3,312,0,0.4,0,23,2,25,5,30,15,5,20,0,5,7,8,7,6,3,5,7,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,1,8,9,9,8,9,10,8,7,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,36
299,0,2,14,7,309,0,0.76,0,32,2,20,20,20,20,10,10,0,7,10,9,9,8,0,7,3,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,7,8,8,7,7,7,7,5,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,43
299,0,2,14,1,316,1,0.59,0,25,2,25,20,15,25,10,5,1,5,8,7,8,5,5,7,7,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,1,10,10,10,10,10,8,9,8,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,38
299,0,2,14,12,314,0,0.26,0,32,6,20,10,30,20,10,10,0,6,6,5,5,6,4,5,5,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,8,9,8,8,8,7,8,7,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,32
299,0,2,14,4,308,0,0.03,1,27,4,17,19,18,17,11,18,1,8,9,8,8,6,8,9,6,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,8,9,10,10,10,5,9,8,0,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,47
299,0,2,14,5,317,0,0.62,0,30,2,50,0,20,20,0,10,0,5,8,8,7,6,4,6,8,2,24,11,4,1,1,"Maryland",2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,6,9,9,8,9,0,8,9,9,9,9,8,9,8,NA,2,6,1,3,15,20,15,20,15,15,6,8,7,8,8,38
300,0,2,14,8,317,0,0.79,1,30,2,50,0,20,20,0,10,0,4,7,8,5,6,5,6,6,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,1,10,9,10,10,9,9,10,9,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,35
300,0,2,14,14,313,0,0.24,1,27,2,19,13,18,18,10,22,0,3,6,7,8,0,6,6,7,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,1,9,10,10,10,9,9,10,9,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,30
300,0,2,14,3,310,0,0.07,1,25,2,24,15,20,20,8,13,0,6,6,6,5,7,4,5,4,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,6,9,10,7,7,2,4,8,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,34
300,0,2,14,1,314,0,0.32,0,32,6,20,10,30,20,10,10,0,5,7,7,4,5,4,4,4,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,4,9,10,6,9,2,3,2,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,32
300,0,2,14,7,308,0,0.24,0,27,4,17,19,18,17,11,18,0,6,8,8,7,6,7,7,5,1,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,6,10,10,9,10,8,7,10,1,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,42
300,0,2,14,5,318,0,0.11,0,29,6,40,30,10,8,2,10,1,7,7,7,6,5,5,7,1,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,7,10,9,7,10,6,6,10,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,37
300,0,2,14,10,309,0,0.73,1,32,2,20,20,20,20,10,10,0,10,10,8,9,8,0,8,6,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,1,10,10,10,10,9,9,10,9,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,45
300,0,2,14,11,319,1,-0.03,1,26,2,20,25,20,10,5,20,1,6,8,9,8,9,8,7,7,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,1,8,10,10,10,9,10,9,9,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,48
300,0,2,14,12,311,0,0.22,0,29,4,50,20,10,10,5,5,0,4,2,5,4,5,7,5,4,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,7,10,9,9,8,9,9,8,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,27
300,0,2,14,2,315,0,0.77,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,5,9,9,6,6,3,6,6,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,1,8,10,10,8,7,7,8,9,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,38
300,0,2,14,9,320,0,0.64,1,36,2,20,16,16,16,16,16,0,9,4,5,2,2,0,3,1,2,35,3,2,1,1,"Buffalo, NY",2,6,2,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,8,9,9,9,10,0,8,9,10,9,10,9,8,8,0,6,9,1,2,15,15,25,15,15,15,9,9,9,9,9,22
301,0,2,14,4,317,0,0.67,1,30,2,50,0,20,20,0,10,0,4,10,10,8,5,5,6,8,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,1,9,8,8,10,5,5,8,5,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,42
301,0,2,14,5,320,0,0.63,1,36,2,20,16,16,16,16,16,0,7,8,9,2,9,0,5,1,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,5,6,10,4,10,5,5,5,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,35
301,0,2,14,9,321,0,0.63,1,29,2,30,15,15,20,10,10,0,6,7,8,7,5,5,7,5,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,1,6,6,7,7,9,6,7,6,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,38
301,0,2,14,1,318,0,0.15,0,29,6,40,30,10,8,2,10,0,7,7,7,6,7,6,7,1,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,1,5,10,10,5,10,2,6,6,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,40
301,0,2,14,10,313,0,0.26,1,27,2,19,13,18,18,10,22,0,5,8,9,8,8,5,8,8,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,1,7,7,8,8,5,6,8,6,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,43
301,0,2,14,14,316,0,0.36,1,25,2,25,20,15,25,10,5,0,5,6,8,4,5,3,3,2,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,6,6,7,7,8,4,7,5,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,31
301,0,2,14,12,315,0,0.54,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,5,8,8,7,7,3,6,3,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,5,6,6,5,6,5,5,4,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,38
301,0,2,14,2,312,0,0.36,1,23,2,25,5,30,15,5,20,0,6,6,8,5,8,3,4,3,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,5,6,8,2,5,6,3,4,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,36
301,0,2,14,11,314,0,0.48,0,32,6,20,10,30,20,10,10,1,7,7,7,7,5,6,6,6,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,7,6,7,6,8,6,5,4,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,39
301,0,2,14,3,308,0,0.31,0,27,4,17,19,18,17,11,18,0,7,9,8,7,6,8,8,2,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,5,6,8,2,9,2,5,5,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,45
301,0,2,14,7,319,0,-0.11,1,26,2,20,25,20,10,5,20,0,5,6,7,8,9,10,6,5,2,34,9,2,3,8,"Washington, DC",2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,9,9,8,9,8,0,5,6,10,5,6,6,4,5,0,4,8,3,3,17,15,18,25,10,15,8,8,8,8,8,45
302,0,2,14,14,317,0,0.12,1,30,2,50,0,20,20,0,10,0,4,7,8,6,7,4,5,7,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,7,10,NA,NA,10,NA,6,6,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,36
302,0,2,14,8,315,0,-0.13,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,2,8,6,4,7,2,4,1,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,1,7,6,6,NA,6,5,7,8,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,29
302,0,2,14,2,309,0,-0.3,1,32,2,20,20,20,20,10,10,0,5,4,4,4,4,0,3,2,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,4,9,8,4,8,NA,4,4,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,21
302,0,2,14,13,308,0,-0.23,0,27,4,17,19,18,17,11,18,0,8,9,10,8,7,7,9,5,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,5,10,10,NA,10,5,5,7,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,49
302,0,2,14,9,310,0,-0.62,1,25,2,24,15,20,20,8,13,0,6,6,5,7,5,4,4,4,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,3,NA,NA,NA,3,NA,2,5,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,33
302,0,2,14,1,320,0,-0.35,1,36,2,20,16,16,16,16,16,0,5,8,6,10,5,0,9,5,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,6,9,8,6,8,NA,4,7,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,34
302,0,2,14,10,316,0,0.1,1,25,2,25,20,15,25,10,5,0,4,5,6,8,7,6,5,5,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,1,7,6,6,7,8,NA,7,6,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,36
302,0,2,14,12,312,0,-0.13,1,23,2,25,5,30,15,5,20,0,6,4,4,8,4,8,6,10,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,1,10,10,10,10,10,10,10,10,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,34
302,0,2,14,5,321,0,0.3,1,29,2,30,15,15,20,10,10,0,6,6,7,8,7,7,6,5,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,7,6,NA,NA,NA,NA,5,5,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,41
302,0,2,14,6,313,0,0.58,1,27,2,19,13,18,18,10,22,0,3,6,4,8,6,5,4,7,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,6,10,NA,NA,NA,8,5,7,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,32
302,0,2,14,3,319,0,0.37,1,26,2,20,25,20,10,5,20,0,7,8,7,6,8,5,6,5,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,0,2,10,8,5,NA,NA,3,6,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,41
302,0,2,14,4,311,0,0.24,0,29,4,50,20,10,10,5,5,0,4,0,2,0,3,8,3,0,2,21,3,2,8,7,"Long Island",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,50,5,20,10,5,10,8,8,8,8,10,1,7,9,NA,8,NA,7,7,8,0,4,5,3,3,50,5,20,10,10,5,8,8,9,8,10,17
303,0,2,14,8,321,0,0.51,1,29,2,30,15,15,20,10,10,0,5,7,7,6,6,6,6,5,2,33,9,2,2,1,"Brooklyn, NY",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,8,10,9,8,6,0,4,6,8,6,8,5,6,7,0,1,6,1,1,40,15,15,15,10,5,8,10,8,8,7,37
303,0,2,14,6,319,0,0.04,1,26,2,20,25,20,10,5,20,1,9,7,8,9,8,10,8,5,2,33,9,2,2,1,"Brooklyn, NY",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,8,10,9,8,6,0,3,6,5,5,5,4,4,7,0,1,6,1,1,40,15,15,15,10,5,8,10,8,8,7,51
