"","iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
"3658",309,"1",2,14,8,295,"0",0.21,"1",30,"2",10,18,20,16,16,20,"1",6,8,0,9,0,0,6,6,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",9,10,8,10,8,0,8,4,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,23,45
"3659",309,"1",2,14,2,302,"0",-0.3,"1",21,"2",50,5,20,10,5,10,"0",4,9,8,4,8,0,4,4,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",5,4,4,4,4,0,3,2,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,33,21
"3660",309,"1",2,14,5,303,"0",0.59,"1",33,"2",20,25,25,10,15,5,"0",7,8,8,8,8,7,7,8,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"1",10,10,10,9,10,0,8,9,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,46,49
"3661",309,"1",2,14,12,306,"0",-0.22,"0",22,"4",16,20,19,16,18,11,"1",8,9,8,9,8,6,8,6,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",10,10,8,8,0,0,8,4,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,48,36
"3662",309,"1",2,14,11,304,"0",0.36,"1",28,"2",5,20,25,25,15,10,"0",6,7,8,8,7,4,5,5,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",8,10,8,10,8,4,8,2,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,40,48
"3663",309,"1",2,14,14,297,"0",0.53,"1",21,"2",25,25,15,15,10,10,"1",7,8,8,8,8,8,7,9,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",10,10,8,8,0,8,8,4,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,47,44
"3664",309,"1",2,14,7,299,"0",0.76,"0",24,"4",10,40,10,20,10,10,"0",7,8,8,7,7,7,7,5,"2",32,"9","2",5,9,"east","3",3,2,"2",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,7,8,9,9,7,"0",7,10,9,9,8,0,7,3,"2",5,"3",30,10,20,20,5,15,6,10,10,7,6,44,43
"3665",310,"1",2,14,1,295,"0",0.16,"1",30,"2",10,18,20,16,16,20,"1",6,9,10,5,5,0,6,7,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",6,7,7,5,6,4,6,5,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,35,35
"3666",310,"1",2,14,9,302,"0",-0.62,"1",21,"2",50,5,20,10,5,10,"0",3,0,0,0,3,0,2,5,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",6,6,5,7,5,4,4,4,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,6,33
"3667",310,"1",2,14,4,304,"0",0.07,"1",28,"2",5,20,25,25,15,10,"0",8,7,9,2,6,0,3,3,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"1",8,7,7,7,7,5,7,6,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,32,41
"3668",310,"1",2,14,13,301,"0",0.31,"1",34,"2",20,20,20,20,10,10,"0",3,7,7,2,9,2,2,2,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"1",8,7,7,6,7,4,7,6,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,30,39
"3669",310,"1",2,14,14,299,"0",0.3,"0",24,"4",10,40,10,20,10,10,"0",8,8,8,8,8,8,8,3,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",6,6,6,6,6,5,5,4,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,48,35
"3670",310,"1",2,14,11,305,"0",0.19,"0",29,"4",10,47,16,12,3,12,"1",8,7,8,6,6,5,7,7,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",7,8,7,6,6,4,6,5,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,40,38
"3671",310,"1",2,14,8,296,"0",0.55,"1",28,"2",15,20,35,15,5,10,"0",6,5,5,3,1,3,2,1,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",6,8,8,7,6,6,5,5,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,23,41
"3672",310,"1",2,14,10,298,"0",0.5,"1",22,"2",10,30,20,10,15,15,"0",7,7,8,6,7,6,7,7,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",7,7,7,8,6,4,5,5,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,41,39
"3673",310,"1",2,14,5,306,"0",0.1,"0",22,"4",16,20,19,16,18,11,"0",7,6,6,6,6,5,6,5,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"0",8,8,7,6,7,3,6,5,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,36,39
"3674",310,"1",2,14,6,307,"0",-0.21,"0",27,"4",10,20,20,15,20,15,"0",4,6,6,4,4,3,4,3,"2",25,"5","2",7,8,"east","1",3,1,"10",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,7,6,8,7,4,"1",8,8,8,8,8,5,8,7,"2",2,"3",24,15,20,20,8,13,7,6,7,8,4,27,45
"3675",311,"1",2,14,10,295,"0",0.19,"0",30,"2",10,18,20,16,16,20,"1",7,7,0,7,0,0,7,5,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",4,5,5,5,7,8,6,6,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,21,34
"3676",311,"1",2,14,9,299,"0",-0.17,"1",24,"4",10,40,10,20,10,10,"1",10,9,9,9,9,9,9,8,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",5,5,6,4,7,5,6,10,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,55,32
"3677",311,"1",2,14,13,304,"0",0.31,"0",28,"2",5,20,25,25,15,10,"0",7,7,7,5,7,5,5,5,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"1",7,7,4,5,5,5,6,9,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,38,33
"3678",311,"1",2,14,4,302,"0",0.24,"0",21,"2",50,5,20,10,5,10,"1",7,9,0,8,0,7,7,8,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",4,0,2,0,3,8,3,0,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,31,17
"3679",311,"1",2,14,5,298,"0",0,"0",22,"2",10,30,20,10,15,15,"1",8,9,9,9,9,8,9,7,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",5,6,6,7,5,6,7,4,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,52,35
"3680",311,"1",2,14,6,305,"0",0.03,"1",29,"4",10,47,16,12,3,12,"1",9,8,8,6,6,7,8,7,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",5,7,6,5,6,7,6,10,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,44,36
"3681",311,"1",2,14,3,296,"0",-0.34,"0",28,"2",15,20,35,15,5,10,"0",7,6,6,5,3,5,2,1,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",5,5,7,5,8,6,7,7,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,32,36
"3682",311,"1",2,14,1,307,"0",0.28,"1",27,"4",10,20,20,15,20,15,"1",7.5,8,8,7,7,5.5,7,5,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",5,8,6,7,5,6,7,8,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,43,37
"3683",311,"1",2,14,11,294,"0",-0.03,"1",30,"4",20,20,35,5,10,10,"0",6,6,6,5,8,2,6,1,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",6,7,8,5,4,5,7,5,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,33,35
"3684",311,"1",2,14,8,301,"1",0.17,"0",34,"2",20,20,20,20,10,10,"1",7,8,9,7,9,6,7,6,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"1",6,6,7,8,7,8,6,10,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,46,42
"3685",311,"1",2,14,14,306,"0",0,"1",22,"4",16,20,19,16,18,11,"1",8,8,7,8,7,6,8,6,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"0",6,5,5,2,8,7,7,8,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,44,33
"3686",311,"1",2,14,2,297,"0",-0.06,"0",21,"2",25,25,15,15,10,10,"0",5,9,9,7,9,8,5,8,"2",29,"8","4",1,1,"east","2",6,1,"7",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,9,9,10,9,3,"1",7,8,5,6,5,8,7,6,"2",4,"2",50,20,5,10,5,10,9,9,9,10,3,47,39
"3687",312,"1",2,14,4,295,"0",0.33,"1",30,"2",10,18,20,16,16,20,"0",5,7,7,7,7,7,6,6,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",5,6,6,3,4,2,3,5,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,40,26
"3688",312,"1",2,14,1,303,"0",0.55,"1",33,"2",20,25,25,10,15,5,"0",6,10,9,8,8,7,7,8,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"1",9,8,8,6,7,9,9,6,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,48,47
"3689",312,"1",2,14,13,298,"0",0.24,"1",22,"2",10,30,20,10,15,15,"1",8,9,9,9,9,7,8,7,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",5,7,7,5,5,4,5,6,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,51,33
"3690",312,"1",2,14,11,296,"0",-0.06,"1",28,"2",15,20,35,15,5,10,"0",6,6,6,6,4,5,6,5,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",3,6,7,4,8,2,4,5,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,33,30
"3691",312,"1",2,14,12,302,"0",-0.13,"1",21,"2",50,5,20,10,5,10,"1",10,10,10,10,10,10,10,10,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",6,4,4,8,4,8,6,10,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,60,34
"3692",312,"1",2,14,2,301,"0",0.36,"1",34,"2",20,20,20,20,10,10,"0",5,6,8,2,5,6,3,4,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",6,6,8,5,8,3,4,3,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,32,36
"3693",312,"1",2,14,8,306,"0",-0.21,"0",22,"4",16,20,19,16,18,11,"1",7,8,8,7,7,6,7,6,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",7,6,6,5,5,2,5,6,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,43,31
"3694",312,"1",2,14,9,307,"1",0.43,"0",27,"4",10,20,20,15,20,15,"1",7,8,7.5,8,7,7,8,6,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"1",7,8,8,6,7,6,7,7,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,44.5,42
"3695",312,"1",2,14,3,299,"0",0.4,"0",24,"4",10,40,10,20,10,10,"1",8,9,9,8,9,10,8,7,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",5,7,8,7,6,3,5,7,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,53,36
"3696",312,"1",2,14,14,305,"0",0.1,"0",29,"4",10,47,16,12,3,12,"1",7,8,8,8,7,8,8,7,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",5,7,8,4,8,5,5,5,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,46,37
"3697",312,"1",2,14,7,304,"0",0.13,"1",28,"2",5,20,25,25,15,10,"0",7,6,8,3,5,5,5,5,"2",23,"15","2",3,1,"east","2",4,2,"6",7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,25,5,30,15,5,20,8,7,7,9,9,"0",6,6,6,6,4,3,6,6,"2",2,"3",30,10,20,15,10,15,8,7,9,7,8,34,31
"3698",313,"1",2,14,3,307,"0",0.36,"0",27,"4",10,20,20,15,20,15,"1",8,9,9,9,8,8,9,7,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",5,7,9,8,8,8,8,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,51,45
"3699",313,"1",2,14,9,303,"1",0.19,"1",33,"2",20,25,25,10,15,5,"1",7,8,8,8,8,7,8,8,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"1",7,7,9,8,9,6,9,6,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,46,46
"3700",313,"1",2,14,5,296,"0",0.08,"1",28,"2",15,20,35,15,5,10,"1",8,8,9,8,7,8,8,1,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",3,6,9,4,8,4,4,6,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,48,34
"3701",313,"1",2,14,11,299,"0",0.25,"0",24,"4",10,40,10,20,10,10,"1",8,9,9,8,8,7,8,6,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",4,7,7,5,5,4,5,4,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,49,32
"3702",313,"1",2,14,14,300,"0",0.24,"1",35,"2",15,20,25,15,15,10,"1",9,10,10,10,9,9,10,9,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",3,6,7,8,0,6,6,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,57,30
"3703",313,"1",2,14,8,305,"0",0.23,"0",29,"4",10,47,16,12,3,12,"0",7,7,7,6,7,6,7,6,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",6,7,7,5,6,4,5,5,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,40,35
"3704",313,"1",2,14,12,295,"0",0.17,"1",30,"2",10,18,20,16,16,20,"1",7,7,0,9,0,9,8,7,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",5,7,8,7,0,9,7,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,32,36
"3705",313,"1",2,14,4,297,"0",-0.15,"1",21,"2",25,25,15,15,10,10,"0",5,7,7,7,7,7,7,8,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"1",6,7,6,7,7,6,7,8,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,40,39
"3706",313,"1",2,14,6,302,"0",0.58,"1",21,"2",50,5,20,10,5,10,"0",6,10,0,0,0,8,5,7,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",3,6,4,8,6,5,4,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,24,32
"3707",313,"1",2,14,7,298,"0",-0.02,"1",22,"2",10,30,20,10,15,15,"1",8,8,8,8,8,8,8,7,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",4,6,7,5,7,5,7,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,48,34
"3708",313,"1",2,14,10,301,"0",0.26,"1",34,"2",20,20,20,20,10,10,"1",7,7,8,8,5,6,8,6,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",5,8,9,8,8,5,8,8,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,41,43
"3709",313,"1",2,14,2,306,"0",-0.18,"0",22,"4",16,20,19,16,18,11,"1",7,8,8,6,6,6,7,6,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",4,8,6,6,6,4,4,5,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,41,34
"3710",313,"1",2,14,13,294,"0",0.26,"0",30,"4",20,20,35,5,10,10,"0",5,8,8,7,8,8,8,5,"2",27,"8","2",2,3,"east","1",4,1,"6",9,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1,6,19,13,18,18,10,22,7,8,8,8,6,"0",6,5,6,7,8,8,6,7,"2",2,"3",25,15,20,20,5,15,7,7,8,8,4,44,40
"3711",314,"1",2,14,3,306,"0",0.34,"0",22,"4",16,20,19,16,18,11,"0",6,8,7,7,8,6,6,7,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"1",9,8,7,8,5,6,8,7,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,42,43
"3712",314,"1",2,14,5,297,"0",0.5,"0",21,"2",25,25,15,15,10,10,"0",5,7,7,6,8,6,7,6,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"1",5,5,6,6,6,5,7,5,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,39,33
"3713",314,"1",2,14,6,296,"0",0.12,"0",28,"2",15,20,35,15,5,10,"0",5,5,6,4,2,2,2,1,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"0",4,6,6,5,8,5,5,6,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,24,34
"3714",314,"1",2,14,11,301,"0",0.48,"0",34,"2",20,20,20,20,10,10,"0",7,6,7,6,8,6,5,4,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"1",7,7,7,7,5,6,6,6,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,40,39
"3715",314,"1",2,14,10,303,"0",0.51,"0",33,"2",20,25,25,10,15,5,"0",6,7,9,6,9,6,7,7,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"1",6,7,7,7,6,6,7,6,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,43,39
"3716",314,"1",2,14,4,307,"0",0.48,"0",27,"4",10,20,20,15,20,15,"0",4,8,8,5,8,4,6,4,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"1",7,8,7,7,5,6,7,6,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,37,40
"3717",314,"1",2,14,12,299,"0",0.26,"0",24,"4",10,40,10,20,10,10,"0",8,9,8,8,8,7,8,7,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"0",6,6,5,5,6,4,5,5,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,48,32
"3718",314,"1",2,14,7,302,"0",0.16,"0",21,"2",50,5,20,10,5,10,"0",5,7,10,7,7,6,4,5,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"0",7,5,6,7,6,6,6,5,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,42,37
"3719",314,"1",2,14,9,305,"0",0.59,"0",29,"4",10,47,16,12,3,12,"1",6,8,9,8,8,6,7,7,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"0",6,6,6,6,5,5,6,6,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,45,34
"3720",314,"1",2,14,8,298,"0",0.34,"0",22,"2",10,30,20,10,15,15,"0",6,8,8,6,8,6,6,6,"2",32,"13","6",3,1,"Asia","2",6,2,"2",9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,20,10,30,20,10,10,8,8,8,9,7,"0",4,5,5,4,4,4,4,4,"2",2,"3",20,15,25,20,10,10,7,8,9,7,7,42,26
"3721",315,"1",2,14,1,294,"0",0.5,"0",30,"4",20,20,35,5,10,10,"0",6,8,8,6,6,6,7,6,"2",27,"5","2",1,4,"east","3",5,3,"2",8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,"1",9,8,10,7,7,7,9,5,"2",1,"3",6.67,19.05,42.86,9.52,14.29,7.62,6,10,8,6,7,40,48
"3722",315,"1",2,14,3,304,"0",0.51,"1",28,"2",5,20,25,25,15,10,"0",6,8,10,3,8,2,6,5,"2",27,"5","2",1,4,"east","3",5,3,"2",8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,"0",7,9,8,8,3,3,6,4,"2",1,"3",6.67,19.05,42.86,9.52,14.29,7.62,6,10,8,6,7,37,38
"3723",315,"1",2,14,2,300,"0",0.77,"1",35,"2",15,20,25,15,15,10,"1",8,10,10,8,7,7,8,9,"2",27,"5","2",1,4,"east","3",5,3,"2",8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,"0",5,9,9,6,6,3,6,6,"2",1,"3",6.67,19.05,42.86,9.52,14.29,7.62,6,10,8,6,7,50,38
"3724",315,"1",2,14,5,307,"0",0.39,"0",27,"4",10,20,20,15,20,15,"0",6.5,8,8,6,7,6.5,6,5,"2",27,"5","2",1,4,"east","3",5,3,"2",8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,"1",10,8,10,9,5,4,8,7,"2",1,"3",6.67,19.05,42.86,9.52,14.29,7.62,6,10,8,6,7,42,46
